0.770,0.884,1.338
0.775,0.844,1.278
0.780,0.853,1.290
0.785,0.815,1.233
0.790,0.691,1.046
0.795,0.759,1.149
0.800,0.705,1.067
0.805,0.760,1.150
0.810,0.741,1.121
0.815,0.711,1.076
0.820,0.718,1.087
0.825,0.772,1.168
0.830,0.694,1.051
0.835,0.734,1.110
0.840,0.716,1.084
0.845,0.710,1.074
0.850,0.719,1.088
0.855,0.676,1.023
0.860,0.686,1.038
0.865,0.675,1.021
0.870,0.690,1.045
0.875,0.800,1.211
0.880,0.809,1.224
0.885,0.764,1.157
0.890,0.724,1.096
0.895,0.692,1.048
0.900,0.732,1.108
0.905,0.717,1.086
0.910,0.664,1.004
0.915,0.685,1.036
0.920,0.749,1.133
0.925,0.684,1.036
0.930,0.675,1.022
0.935,0.687,1.039
0.940,0.675,1.022
0.945,0.714,1.080
0.950,0.685,1.037
0.955,0.696,1.053
0.960,0.664,1.004
0.965,0.696,1.053
0.970,0.729,1.103
0.975,0.696,1.053
0.980,0.717,1.085
0.985,0.710,1.075
0.990,0.688,1.042
0.995,0.755,1.143
1.000,0.705,1.068
1.005,0.758,1.147
1.010,0.684,1.036
1.015,0.759,1.149
1.020,0.755,1.142
1.025,0.713,1.078
1.030,0.791,1.197
1.035,0.747,1.130
1.040,0.747,1.130
1.045,0.700,1.059
1.050,0.791,1.197
1.055,0.727,1.100
1.060,0.728,1.103
1.065,0.740,1.121
1.070,0.737,1.115
1.075,0.729,1.103
1.080,0.803,1.215
1.085,0.752,1.139
1.090,0.744,1.126
1.095,0.762,1.153
1.100,0.804,1.217
1.105,0.757,1.145
1.110,0.764,1.155
1.115,0.835,1.263
1.120,0.687,1.039
1.125,0.690,1.045
1.130,0.820,1.241
1.135,0.787,1.191
1.140,0.787,1.192
1.145,0.827,1.251
1.150,0.760,1.150
1.155,0.830,1.257
1.160,0.834,1.262
1.165,0.874,1.323
1.170,0.823,1.246
1.175,0.890,1.347
1.180,0.838,1.269
1.185,0.831,1.258
1.190,0.902,1.365
1.195,0.907,1.373
1.200,1.003,1.518
1.205,0.888,1.345
1.210,0.864,1.308
1.215,1.000,1.513
1.220,0.785,1.188
1.225,0.944,1.429
1.230,0.893,1.351
1.235,1.010,1.529
1.240,0.928,1.404
1.245,0.940,1.422
1.250,0.827,1.252
1.255,0.931,1.409
1.260,0.929,1.405
1.265,1.021,1.546
1.270,1.019,1.543
1.275,0.841,1.273
1.280,0.937,1.419
1.285,0.813,1.231
1.290,0.829,1.255
1.295,0.860,1.302
1.300,0.661,1.000
1.305,0.899,1.361
1.310,0.984,1.488
1.315,0.893,1.352
1.320,0.926,1.401
1.325,0.994,1.505
1.330,0.915,1.384
1.335,0.834,1.262
1.340,1.015,1.535
1.345,0.908,1.375
1.350,0.849,1.285
1.355,0.889,1.346
1.360,0.855,1.294
1.365,0.863,1.307
1.370,0.833,1.261
1.375,0.860,1.301
1.380,0.743,1.124
1.385,1.049,1.588
1.390,0.778,1.178
1.395,1.018,1.540
1.430,1.023,1.548
1.435,0.972,1.471
1.440,0.966,1.462
1.445,0.904,1.368
1.450,0.895,1.354
1.455,0.887,1.343
1.460,0.792,1.199
1.465,1.170,1.771
1.470,0.958,1.449
1.475,0.830,1.256
1.480,0.817,1.236
1.485,0.763,1.155
1.490,0.906,1.371
1.495,0.924,1.398
1.500,0.727,1.100
1.505,0.752,1.139
1.510,0.711,1.076
1.515,0.830,1.256
1.520,0.888,1.344
1.525,0.746,1.129
1.530,0.815,1.233
1.535,1.067,1.615
1.540,1.009,1.527
1.545,0.873,1.321
1.550,0.895,1.355
1.555,0.907,1.373
1.560,0.928,1.405
1.565,0.758,1.147
1.570,0.881,1.334
1.575,0.878,1.329
1.580,0.663,1.003
1.585,0.832,1.259
1.590,0.876,1.325
1.595,0.904,1.369
1.600,0.884,1.339
1.605,0.792,1.198
1.610,0.678,1.025
1.615,0.952,1.441
1.620,0.821,1.242
1.625,0.704,1.066
1.630,0.784,1.187
1.635,0.789,1.195
1.640,0.854,1.293
1.645,0.697,1.055
1.650,0.846,1.281
1.655,0.758,1.147
1.660,0.794,1.201
1.665,0.852,1.290
1.670,0.746,1.130
1.675,0.811,1.227
1.680,0.754,1.141
1.685,0.810,1.226
1.690,0.711,1.076
1.695,0.739,1.118
1.700,0.706,1.069
1.705,0.659,0.997
1.710,0.653,0.989
1.715,0.804,1.217
1.720,0.706,1.069
1.725,0.740,1.120
1.730,0.699,1.058
1.735,0.607,0.918
1.740,0.736,1.114
1.745,0.818,1.238
1.750,0.752,1.137
1.755,0.694,1.050
1.760,0.808,1.223
1.765,0.718,1.087
1.770,0.662,1.002
1.775,0.752,1.138
1.780,0.742,1.123
1.785,0.811,1.227
1.790,0.852,1.289
1.795,0.959,1.451
1.800,0.792,1.199
1.805,0.690,1.044
1.810,0.595,0.901
1.815,0.625,0.946
1.820,0.674,1.020
1.825,0.688,1.041
1.830,0.804,1.217
1.835,0.810,1.227
1.840,0.791,1.198
1.845,0.741,1.121
1.850,0.744,1.127
1.855,0.811,1.227
1.860,0.578,0.875
1.865,0.765,1.158
1.870,0.526,0.797
1.880,0.507,0.768
1.885,0.824,1.247
1.890,0.832,1.260
1.895,0.746,1.128
1.900,0.658,0.996
1.905,0.601,0.909
1.910,0.703,1.063
1.915,0.703,1.065
1.920,0.784,1.186
1.925,0.954,1.444
1.930,1.027,1.554
1.935,0.886,1.342
1.940,0.837,1.266
1.945,0.908,1.373
1.950,0.869,1.315
1.955,0.867,1.313
1.960,0.720,1.089
1.965,0.927,1.403
1.970,0.801,1.212
1.975,0.947,1.433
1.980,1.049,1.587
1.985,0.915,1.386
1.990,0.817,1.237
1.995,0.853,1.291
2.000,0.806,1.220
2.005,0.722,1.093
2.010,0.503,0.761
2.015,0.928,1.405
2.020,0.893,1.352
2.025,0.590,0.893
2.030,0.828,1.253
2.035,0.802,1.214
2.040,0.770,1.166
2.045,0.859,1.300
2.050,0.788,1.193
2.055,0.887,1.343
2.060,1.080,1.634
2.065,0.923,1.397
2.070,0.825,1.249
2.075,0.772,1.169
2.080,1.093,1.654
2.085,0.904,1.368
2.090,0.750,1.135
2.095,0.827,1.251
2.100,0.723,1.095
2.105,0.893,1.352
2.110,0.926,1.402
2.115,0.923,1.397
2.120,0.699,1.058
2.125,0.876,1.326
2.130,0.954,1.444
2.135,0.790,1.195
2.140,0.847,1.282
2.145,0.869,1.316
2.150,0.967,1.464
2.155,0.790,1.195
2.160,0.909,1.375
2.165,0.831,1.258
2.170,0.863,1.306
2.175,0.884,1.339
2.180,0.687,1.040
2.185,0.778,1.177
2.190,0.752,1.137
2.195,0.732,1.107
2.200,0.614,0.930
2.205,0.924,1.398
2.210,0.762,1.154
2.215,0.919,1.391
2.220,0.902,1.365
2.225,0.715,1.081
2.230,0.879,1.330
2.235,0.894,1.352
2.240,0.866,1.310
2.245,0.991,1.500
2.250,0.905,1.370
2.255,0.978,1.480
2.260,0.852,1.290
2.265,0.760,1.151
2.270,1.025,1.552
2.275,0.882,1.334
2.280,0.969,1.467
2.285,0.750,1.135
2.290,0.782,1.183
2.295,0.826,1.251
2.300,0.905,1.370
2.305,0.823,1.246
2.310,0.922,1.395
2.315,0.825,1.249
2.320,1.035,1.566
2.325,0.718,1.087
2.330,1.004,1.520
2.335,0.707,1.070
2.340,0.944,1.429
2.345,0.954,1.444
2.350,0.785,1.188
2.355,1.286,1.946
2.360,0.878,1.329
2.365,0.837,1.267
2.370,1.299,1.965
2.375,0.881,1.333
2.380,0.965,1.460
2.385,1.039,1.573
2.390,1.149,1.739
2.395,1.051,1.590
2.400,1.036,1.569
2.405,0.887,1.343
2.410,0.852,1.290
2.415,0.943,1.427
2.420,0.770,1.166
2.425,1.185,1.793
2.430,1.134,1.717
2.435,0.759,1.149
2.440,1.134,1.717
2.445,0.906,1.371
2.450,1.015,1.536
2.455,1.120,1.696
2.460,0.916,1.386
2.465,0.962,1.455
2.470,1.150,1.741
2.475,1.019,1.542
2.485,0.984,1.490
2.490,0.793,1.200
