0.800,0.824,0.020
0.820,0.885,0.015
0.825,0.871,0.014
0.830,0.871,0.016
0.835,0.892,0.014
0.840,0.904,0.015
0.845,0.873,0.015
0.850,0.870,0.015
0.855,0.889,0.015
0.860,0.900,0.015
0.865,0.893,0.015
0.870,0.897,0.014
0.875,0.910,0.014
0.880,0.916,0.013
0.885,0.895,0.013
0.890,0.902,0.014
0.895,0.907,0.013
0.900,0.904,0.013
0.905,0.912,0.013
0.910,0.913,0.013
0.915,0.903,0.012
0.920,0.900,0.012
0.925,0.901,0.012
0.930,0.889,0.012
0.935,0.879,0.013
0.940,0.881,0.013
0.945,0.898,0.012
0.950,0.903,0.012
0.955,0.879,0.011
0.960,0.876,0.013
0.965,0.894,0.012
0.970,0.913,0.011
0.975,0.909,0.011
0.980,0.912,0.011
0.985,0.935,0.012
0.990,0.918,0.012
0.995,0.899,0.011
1.000,0.924,0.011
1.005,0.936,0.011
1.010,0.922,0.010
1.015,0.903,0.011
1.020,0.921,0.011
1.025,0.940,0.011
1.030,0.927,0.011
1.035,0.917,0.011
1.040,0.927,0.011
1.045,0.925,0.009
1.050,0.928,0.010
1.055,0.937,0.010
1.060,0.921,0.010
1.065,0.929,0.010
1.070,0.942,0.010
1.075,0.939,0.011
1.080,0.929,0.010
1.085,0.917,0.010
1.090,0.943,0.010
1.095,0.950,0.010
1.100,0.941,0.010
1.105,0.933,0.010
1.110,0.938,0.012
1.115,0.945,0.011
1.120,0.950,0.013
1.125,0.959,0.012
1.130,0.978,0.013
1.135,0.961,0.013
1.140,0.957,0.012
1.145,0.934,0.011
1.150,0.929,0.011
1.155,0.952,0.011
1.160,0.957,0.012
1.165,0.949,0.011
1.170,0.967,0.011
1.175,0.970,0.011
1.180,0.963,0.010
1.185,0.981,0.011
1.190,0.986,0.011
1.195,0.978,0.010
1.200,0.991,0.011
1.205,0.991,0.013
1.210,0.997,0.010
1.215,1.000,0.012
1.220,0.981,0.011
1.225,0.983,0.011
1.230,0.977,0.012
1.235,0.981,0.010
1.240,0.981,0.010
1.245,0.980,0.011
1.250,0.989,0.010
1.255,0.993,0.011
1.260,0.987,0.011
1.265,0.993,0.011
1.270,0.994,0.011
1.275,0.977,0.011
1.280,0.995,0.011
1.285,1.010,0.010
1.290,1.015,0.010
1.295,1.005,0.012
1.300,0.989,0.011
1.305,0.985,0.011
1.310,0.995,0.010
1.315,1.001,0.011
1.320,1.004,0.010
1.325,1.002,0.011
1.330,1.003,0.011
1.335,1.010,0.013
1.340,1.018,0.014
1.345,1.021,0.019
1.350,0.967,0.022
1.355,1.017,0.033
1.360,0.986,0.035
1.365,1.028,0.032
1.370,1.046,0.033
1.375,0.989,0.030
1.380,1.031,0.028
1.385,1.016,0.025
1.390,1.019,0.029
1.395,1.041,0.024
1.400,1.036,0.024
1.405,0.995,0.020
1.410,1.027,0.019
1.415,1.039,0.016
1.420,1.024,0.016
1.425,1.000,0.015
1.430,1.020,0.016
1.435,1.000,0.015
1.440,1.034,0.014
1.445,1.031,0.015
1.450,1.029,0.013
1.455,1.023,0.015
1.460,1.013,0.013
1.465,1.021,0.014
1.470,1.033,0.014
1.475,1.027,0.012
1.480,1.037,0.013
1.485,1.044,0.014
1.490,1.030,0.013
1.495,1.008,0.012
1.500,1.028,0.012
1.505,1.044,0.012
1.510,1.042,0.011
1.515,1.066,0.011
1.520,1.043,0.011
1.525,1.013,0.012
1.530,1.032,0.012
1.535,1.042,0.012
1.540,1.069,0.011
1.545,1.048,0.012
1.550,1.014,0.012
1.555,1.045,0.011
1.560,1.013,0.013
1.565,1.006,0.013
1.570,1.037,0.013
1.575,1.051,0.012
1.580,1.094,0.012
1.585,1.085,0.013
1.590,1.074,0.011
1.595,1.068,0.012
1.600,1.065,0.012
1.605,1.019,0.012
1.610,1.010,0.013
1.615,1.064,0.012
1.620,1.043,0.012
1.625,1.035,0.011
1.630,1.035,0.012
1.635,1.039,0.012
1.640,1.057,0.013
1.645,1.064,0.012
1.650,1.058,0.012
1.655,1.068,0.013
1.660,1.080,0.013
1.665,1.074,0.013
1.670,1.074,0.014
1.675,1.054,0.014
1.680,1.078,0.013
1.685,1.120,0.013
1.690,1.132,0.014
1.695,1.105,0.015
1.700,1.061,0.013
1.705,1.073,0.014
1.710,1.088,0.014
1.715,1.090,0.014
1.720,1.076,0.015
1.725,1.083,0.015
1.730,1.094,0.015
1.735,1.060,0.015
1.740,1.075,0.015
1.745,1.089,0.015
1.750,1.050,0.015
1.755,1.062,0.015
1.760,1.102,0.014
1.765,1.077,0.015
1.770,1.011,0.015
1.775,1.031,0.015
1.780,1.040,0.016
1.785,1.049,0.015
1.790,1.044,0.017
1.795,1.018,0.017
1.800,1.037,0.019
1.805,1.037,0.021
1.810,1.059,0.023
1.815,1.092,0.026
1.820,1.134,0.029
1.825,1.135,0.037
1.830,1.078,0.043
1.835,1.095,0.051
1.840,1.052,0.062
1.845,1.097,0.061
1.850,1.127,0.058
