asteroid number,asteroid name,wavelength,reflectance,uncertainty
105,artemis,0.9871,0.92196,0.00093
105,artemis,0.9909,0.92450,0.00093
105,artemis,0.9947,0.92234,0.00093
105,artemis,0.9986,0.92545,0.00093
105,artemis,1.0024,0.92347,0.00093
105,artemis,1.0063,0.92422,0.00093
105,artemis,1.0102,0.91541,0.00091
105,artemis,1.0141,0.93085,0.00093
105,artemis,1.0180,0.92249,0.00092
105,artemis,1.0219,0.92369,0.00092
105,artemis,1.0258,0.92103,0.00091
105,artemis,1.0297,0.92941,0.00092
105,artemis,1.0337,0.92439,0.00092
105,artemis,1.0377,0.93364,0.00091
105,artemis,1.0416,0.93416,0.00091
105,artemis,1.0456,0.93001,0.00091
105,artemis,1.0496,0.92082,0.00089
105,artemis,1.0537,0.93322,0.00090
105,artemis,1.0577,0.93860,0.00090
105,artemis,1.0617,0.94012,0.00091
105,artemis,1.0658,0.93631,0.00090
105,artemis,1.0698,0.94424,0.00091
105,artemis,1.0739,0.92926,0.00090
105,artemis,1.0780,0.93904,0.00091
105,artemis,1.0820,0.94057,0.00091
105,artemis,1.0861,0.93918,0.00091
105,artemis,1.0902,0.93644,0.00091
105,artemis,1.0944,0.94639,0.00091
105,artemis,1.0985,0.94085,0.00091
105,artemis,1.1026,0.94541,0.00092
105,artemis,1.1068,0.94051,0.00093
105,artemis,1.1109,0.94598,0.00095
105,artemis,1.1151,0.95015,0.00096
105,artemis,1.1192,0.95164,0.00098
105,artemis,1.1234,0.94301,0.00099
105,artemis,1.1276,0.95093,0.00100
105,artemis,1.1318,0.95714,0.00100
105,artemis,1.1360,0.95219,0.00099
105,artemis,1.1402,0.95254,0.00098
105,artemis,1.1444,0.95024,0.00097
105,artemis,1.1486,0.95295,0.00095
105,artemis,1.1528,0.95718,0.00095
105,artemis,1.1570,0.95213,0.00093
105,artemis,1.1613,0.95624,0.00092
105,artemis,1.1655,0.95516,0.00091
105,artemis,1.1698,0.95797,0.00090
105,artemis,1.1740,0.95263,0.00090
105,artemis,1.1783,0.95309,0.00089
105,artemis,1.1825,0.95709,0.00090
105,artemis,1.1868,0.96584,0.00090
105,artemis,1.1910,0.95554,0.00090
105,artemis,1.1953,0.96414,0.00090
105,artemis,1.1996,0.95633,0.00090
105,artemis,1.2039,0.96018,0.00090
105,artemis,1.2081,0.95522,0.00089
105,artemis,1.2124,0.96197,0.00090
105,artemis,1.2167,0.96276,0.00090
105,artemis,1.2210,0.97364,0.00090
105,artemis,1.2253,0.96209,0.00089
105,artemis,1.2296,0.97156,0.00090
105,artemis,1.2339,0.96496,0.00089
105,artemis,1.2382,0.96407,0.00089
105,artemis,1.2425,0.96363,0.00089
105,artemis,1.2468,0.96686,0.00089
105,artemis,1.2511,0.96388,0.00089
105,artemis,1.2554,0.96277,0.00090
105,artemis,1.2597,0.97091,0.00090
105,artemis,1.2641,0.96804,0.00091
105,artemis,1.2684,0.96597,0.00091
105,artemis,1.2727,0.97829,0.00092
105,artemis,1.2770,0.97113,0.00091
105,artemis,1.2813,0.97847,0.00092
105,artemis,1.2856,0.97503,0.00091
105,artemis,1.2900,0.97209,0.00091
105,artemis,1.2943,0.96796,0.00090
105,artemis,1.2986,0.97127,0.00091
105,artemis,1.3029,0.97209,0.00091
105,artemis,1.3072,0.97740,0.00092
105,artemis,1.3116,0.97698,0.00092
105,artemis,1.3159,0.97685,0.00093
105,artemis,1.3202,0.97025,0.00093
105,artemis,1.3245,0.97395,0.00093
105,artemis,1.3288,0.98801,0.00096
105,artemis,1.3331,0.98401,0.00095
105,artemis,1.3374,0.98345,0.00097
105,artemis,1.3417,0.98948,0.00102
105,artemis,1.3461,0.98951,0.00109
105,artemis,1.3504,0.98522,0.00122
105,artemis,1.3590,0.97803,0.00191
105,artemis,1.3633,0.98109,0.00241
105,artemis,1.3676,0.99014,0.00266
105,artemis,1.3762,0.98430,0.00254
105,artemis,1.3847,0.98995,0.00208
105,artemis,1.3890,0.98999,0.00203
105,artemis,1.3976,0.98301,0.00176
105,artemis,1.4061,0.98371,0.00157
105,artemis,1.4104,0.98726,0.00146
105,artemis,1.4189,0.98745,0.00128
105,artemis,1.4232,0.98928,0.00124
105,artemis,1.4317,0.99477,0.00117
105,artemis,1.4359,0.99504,0.00116
105,artemis,1.4402,0.98046,0.00114
105,artemis,1.4444,0.99091,0.00114
105,artemis,1.4486,0.98079,0.00109
105,artemis,1.4529,0.99404,0.00109
105,artemis,1.4571,1.00017,0.00109
105,artemis,1.4613,1.00537,0.00110
105,artemis,1.4655,0.99378,0.00108
105,artemis,1.4697,0.99699,0.00109
105,artemis,1.4740,0.99471,0.00109
105,artemis,1.4782,0.99443,0.00109
105,artemis,1.4823,0.98846,0.00106
105,artemis,1.4865,0.99499,0.00105
105,artemis,1.4907,0.99189,0.00103
105,artemis,1.4949,0.99061,0.00104
105,artemis,1.4991,1.00000,0.00103
105,artemis,1.5032,0.99994,0.00102
105,artemis,1.5074,0.99473,0.00101
105,artemis,1.5116,0.99621,0.00102
105,artemis,1.5157,1.00247,0.00102
105,artemis,1.5199,0.99731,0.00101
105,artemis,1.5240,0.99378,0.00101
105,artemis,1.5281,0.99854,0.00101
105,artemis,1.5323,0.98790,0.00101
105,artemis,1.5364,1.00125,0.00101
105,artemis,1.5405,0.99900,0.00101
105,artemis,1.5446,1.00456,0.00101
105,artemis,1.5487,0.99998,0.00101
105,artemis,1.5528,1.00003,0.00102
105,artemis,1.5569,1.00044,0.00101
105,artemis,1.5610,1.00535,0.00103
105,artemis,1.5651,0.99996,0.00102
105,artemis,1.5692,1.00959,0.00103
105,artemis,1.5733,1.00913,0.00105
105,artemis,1.5773,1.00410,0.00105
105,artemis,1.5814,1.00911,0.00105
105,artemis,1.5854,0.99959,0.00105
105,artemis,1.5895,1.01047,0.00106
105,artemis,1.5935,1.00241,0.00106
105,artemis,1.5975,1.00268,0.00104
105,artemis,1.6016,1.01312,0.00106
105,artemis,1.6056,1.01060,0.00107
105,artemis,1.6096,1.00493,0.00107
105,artemis,1.6136,0.99957,0.00107
105,artemis,1.6176,1.00664,0.00106
105,artemis,1.6216,1.00712,0.00106
105,artemis,1.6256,1.00650,0.00105
105,artemis,1.6296,1.00499,0.00105
105,artemis,1.6336,1.00571,0.00105
105,artemis,1.6375,0.99140,0.00104
105,artemis,1.6415,1.00886,0.00106
105,artemis,1.6454,1.00878,0.00106
105,artemis,1.6494,1.01323,0.00107
105,artemis,1.6533,1.01209,0.00106
105,artemis,1.6573,1.00578,0.00107
105,artemis,1.6612,1.00857,0.00109
105,artemis,1.6651,1.00640,0.00109
105,artemis,1.6690,0.99884,0.00107
105,artemis,1.6729,1.00503,0.00111
105,artemis,1.6768,1.01339,0.00109
105,artemis,1.6807,1.01020,0.00109
105,artemis,1.6846,1.00655,0.00108
105,artemis,1.6885,1.00413,0.00109
105,artemis,1.6924,0.99376,0.00109
105,artemis,1.6963,0.99868,0.00110
105,artemis,1.7001,1.01025,0.00111
105,artemis,1.7040,1.00386,0.00111
105,artemis,1.7078,1.00056,0.00110
105,artemis,1.7117,0.99733,0.00110
105,artemis,1.7155,1.00529,0.00110
105,artemis,1.7193,1.01258,0.00111
105,artemis,1.7232,1.00068,0.00109
105,artemis,1.7270,1.00424,0.00111
105,artemis,1.7308,1.00166,0.00112
105,artemis,1.7346,1.00678,0.00113
105,artemis,1.7384,1.00717,0.00113
105,artemis,1.7422,1.00882,0.00114
105,artemis,1.7460,0.99576,0.00112
105,artemis,1.7498,1.01175,0.00113
105,artemis,1.7535,1.00547,0.00113
105,artemis,1.7573,1.01168,0.00116
105,artemis,1.7611,1.00178,0.00116
105,artemis,1.7648,1.01092,0.00119
105,artemis,1.7686,1.01545,0.00119
105,artemis,1.7723,1.00221,0.00120
105,artemis,1.7760,1.00320,0.00120
105,artemis,1.7798,1.01862,0.00122
105,artemis,1.7835,1.01911,0.00127
105,artemis,1.7872,1.01762,0.00126
105,artemis,1.7909,1.00479,0.00132
105,artemis,1.7946,1.01241,0.00138
105,artemis,1.8020,1.01445,0.00150
105,artemis,1.8057,1.01203,0.00161
105,artemis,1.8094,1.01016,0.00171
105,artemis,1.8167,1.01675,0.00192
105,artemis,1.8204,1.00433,0.00210
105,artemis,1.8350,0.99551,0.00443
105,artemis,1.8386,1.00943,0.00562
105,artemis,1.8495,1.02096,0.00594
105,artemis,1.8531,1.01374,0.00524
105,artemis,1.8603,1.00539,0.00549
105,artemis,1.8639,1.00948,0.00622
105,artemis,1.8675,1.00817,0.00653
105,artemis,1.8711,1.00622,0.00531
105,artemis,1.8746,1.01036,0.00502
105,artemis,1.8782,1.00482,0.00439
105,artemis,1.8818,1.01776,0.00380
105,artemis,1.8853,1.01620,0.00334
105,artemis,1.8889,1.01540,0.00324
105,artemis,1.8924,1.01069,0.00348
105,artemis,1.8960,1.01559,0.00402
105,artemis,1.8995,1.01129,0.00432
105,artemis,1.9031,1.01541,0.00459
105,artemis,1.9066,1.00635,0.00464
105,artemis,1.9101,1.01458,0.00431
105,artemis,1.9136,1.01816,0.00341
105,artemis,1.9171,1.00987,0.00297
105,artemis,1.9207,1.01599,0.00288
105,artemis,1.9242,1.01788,0.00253
105,artemis,1.9277,1.00774,0.00234
105,artemis,1.9311,1.01575,0.00227
105,artemis,1.9346,1.01410,0.00210
105,artemis,1.9485,1.01836,0.00186
105,artemis,1.9520,1.02375,0.00185
105,artemis,1.9555,1.01830,0.00181
105,artemis,1.9589,1.02038,0.00176
105,artemis,1.9624,1.02387,0.00170
105,artemis,1.9692,1.00505,0.00153
105,artemis,1.9727,1.00311,0.00148
105,artemis,1.9761,1.00730,0.00144
105,artemis,1.9829,0.99764,0.00136
105,artemis,1.9864,1.01468,0.00136
105,artemis,1.9898,1.01687,0.00140
105,artemis,2.0000,1.02057,0.00176
105,artemis,2.0034,1.01294,0.00188
105,artemis,2.0067,1.02240,0.00203
105,artemis,2.0169,1.01393,0.00168
105,artemis,2.0202,1.00240,0.00162
105,artemis,2.0236,1.02203,0.00154
105,artemis,2.0270,1.01781,0.00149
105,artemis,2.0303,1.01813,0.00146
105,artemis,2.0337,1.01772,0.00147
105,artemis,2.0370,1.00938,0.00143
105,artemis,2.0404,1.00417,0.00143
105,artemis,2.0437,1.01114,0.00146
105,artemis,2.0470,1.00682,0.00151
105,artemis,2.0503,1.01178,0.00152
105,artemis,2.0537,1.02520,0.00156
105,artemis,2.0570,1.00862,0.00157
105,artemis,2.0603,1.02993,0.00159
105,artemis,2.0636,1.01834,0.00158
105,artemis,2.0669,1.01841,0.00153
105,artemis,2.0702,1.02000,0.00150
105,artemis,2.0735,1.02187,0.00149
105,artemis,2.0768,1.00240,0.00144
105,artemis,2.0801,1.02109,0.00146
105,artemis,2.0834,1.01125,0.00143
105,artemis,2.0867,1.01260,0.00141
105,artemis,2.0899,1.01998,0.00141
105,artemis,2.0932,1.01852,0.00141
105,artemis,2.0964,1.00398,0.00140
105,artemis,2.0997,1.01412,0.00143
105,artemis,2.1030,1.02074,0.00143
105,artemis,2.1062,1.03000,0.00146
105,artemis,2.1095,1.01391,0.00145
105,artemis,2.1127,1.01172,0.00147
105,artemis,2.1159,1.02331,0.00148
105,artemis,2.1192,1.01968,0.00148
105,artemis,2.1224,1.03010,0.00149
105,artemis,2.1256,1.02186,0.00148
105,artemis,2.1288,1.03091,0.00147
105,artemis,2.1321,1.01576,0.00145
105,artemis,2.1353,1.02377,0.00145
105,artemis,2.1385,1.02334,0.00145
105,artemis,2.1417,1.01070,0.00146
105,artemis,2.1449,1.02404,0.00150
105,artemis,2.1481,1.02459,0.00152
105,artemis,2.1512,1.00683,0.00153
105,artemis,2.1544,1.02463,0.00155
105,artemis,2.1576,1.02972,0.00157
105,artemis,2.1608,1.02576,0.00153
105,artemis,2.1639,1.02960,0.00153
105,artemis,2.1671,1.02488,0.00151
105,artemis,2.1702,1.02026,0.00153
105,artemis,2.1734,1.02649,0.00154
105,artemis,2.1766,1.01707,0.00155
105,artemis,2.1797,1.02539,0.00155
105,artemis,2.1828,1.00814,0.00156
105,artemis,2.1860,1.02068,0.00158
105,artemis,2.1891,1.02572,0.00160
105,artemis,2.1922,1.02794,0.00159
105,artemis,2.1953,1.03411,0.00159
105,artemis,2.1984,1.02767,0.00160
105,artemis,2.2016,1.02310,0.00162
105,artemis,2.2047,1.03728,0.00163
105,artemis,2.2078,1.01440,0.00161
105,artemis,2.2109,1.02197,0.00160
105,artemis,2.2139,1.03446,0.00161
105,artemis,2.2170,1.02116,0.00159
105,artemis,2.2201,1.02776,0.00164
105,artemis,2.2232,1.02871,0.00158
105,artemis,2.2262,1.02871,0.00161
105,artemis,2.2293,1.02490,0.00160
105,artemis,2.2324,1.01993,0.00161
105,artemis,2.2354,1.02356,0.00162
105,artemis,2.2385,1.02939,0.00162
105,artemis,2.2415,1.03701,0.00162
105,artemis,2.2445,1.02897,0.00163
105,artemis,2.2476,1.00862,0.00166
105,artemis,2.2506,1.01770,0.00165
105,artemis,2.2567,1.03558,0.00168
105,artemis,2.2597,1.02104,0.00166
105,artemis,2.2627,1.02564,0.00167
105,artemis,2.2657,1.02513,0.00168
105,artemis,2.2687,1.02507,0.00170
105,artemis,2.2717,1.02602,0.00169
105,artemis,2.2746,1.03553,0.00171
105,artemis,2.2776,1.03163,0.00170
105,artemis,2.2806,1.02551,0.00172
105,artemis,2.2836,1.01680,0.00170
105,artemis,2.2866,1.01408,0.00172
105,artemis,2.2895,1.02115,0.00173
105,artemis,2.2925,1.03830,0.00176
105,artemis,2.2954,1.02619,0.00177
105,artemis,2.2984,1.01493,0.00177
105,artemis,2.3013,1.02796,0.00185
105,artemis,2.3042,1.02032,0.00178
105,artemis,2.3072,1.00480,0.00175
105,artemis,2.3101,1.04307,0.00180
105,artemis,2.3130,1.03052,0.00180
105,artemis,2.3159,1.03325,0.00183
105,artemis,2.3188,1.02711,0.00190
105,artemis,2.3217,1.02404,0.00186
105,artemis,2.3246,1.03396,0.00186
105,artemis,2.3275,1.02750,0.00185
105,artemis,2.3304,1.03907,0.00187
105,artemis,2.3333,1.02478,0.00186
105,artemis,2.3362,1.03470,0.00189
105,artemis,2.3390,1.01704,0.00190
105,artemis,2.3419,1.02893,0.00194
105,artemis,2.3448,1.03592,0.00200
105,artemis,2.3476,1.02212,0.00199
105,artemis,2.3505,1.01495,0.00202
105,artemis,2.3533,1.01307,0.00209
105,artemis,2.3562,1.02939,0.00205
105,artemis,2.3590,1.02158,0.00199
105,artemis,2.3619,1.03157,0.00202
105,artemis,2.3647,1.03456,0.00208
105,artemis,2.3675,1.03685,0.00212
105,artemis,2.3704,1.04060,0.00216
105,artemis,2.3732,1.04540,0.00221
105,artemis,2.3760,1.02739,0.00224
105,artemis,2.3788,1.03851,0.00226
105,artemis,2.3816,1.03995,0.00227
105,artemis,2.3844,1.04167,0.00232
105,artemis,2.3872,1.04039,0.00232
105,artemis,2.3900,1.04423,0.00233
105,artemis,2.4011,1.04689,0.00233
105,artemis,2.4039,1.04800,0.00237
105,artemis,2.4067,1.02977,0.00240
105,artemis,2.4095,1.04382,0.00255
105,artemis,2.4122,1.03721,0.00267
105,artemis,2.4178,1.03558,0.00269
105,artemis,2.4205,1.04210,0.00270
105,artemis,2.4233,1.04554,0.00258
105,artemis,2.4261,1.03763,0.00251
105,artemis,2.4288,1.02303,0.00266
105,artemis,2.4316,1.04781,0.00275
105,artemis,2.4371,1.03891,0.00290
105,artemis,2.4398,1.04120,0.00303
105,artemis,2.4425,1.04011,0.00309
105,artemis,2.4453,1.04196,0.00321
105,artemis,2.4480,1.01479,0.00334
105,artemis,2.4535,1.04101,0.00323
105,artemis,2.4590,1.02787,0.00308
105,artemis,2.4617,1.03950,0.00322
105,artemis,2.4645,1.02003,0.00353
105,artemis,2.4727,1.03080,0.00399
105,artemis,2.4755,1.02733,0.00423
105,artemis,2.4782,1.04154,0.00459
105,artemis,2.4810,1.04586,0.00487
105,artemis,2.4838,1.04373,0.00559
105,artemis,2.4865,1.04339,0.00639
105,artemis,2.4893,1.04333,0.00659
105,artemis,2.4920,1.04596,0.00638
105,artemis,2.4948,1.03690,0.00586
105,artemis,2.4976,1.03495,0.00583
105,artemis,2.5004,1.04406,0.00599
214,aschera,0.6513,0.91665,0.00611
214,aschera,0.6535,0.88692,0.00603
214,aschera,0.6557,0.88797,0.00574
214,aschera,0.6579,0.89614,0.00563
214,aschera,0.6601,0.92518,0.00549
214,aschera,0.6623,0.93586,0.00552
214,aschera,0.6645,0.90961,0.00514
214,aschera,0.6666,0.90553,0.00524
214,aschera,0.6688,0.92000,0.00498
214,aschera,0.6709,0.92999,0.00506
214,aschera,0.6731,0.92107,0.00476
214,aschera,0.6752,0.93016,0.00475
214,aschera,0.6774,0.90827,0.00476
214,aschera,0.6795,0.93440,0.00455
214,aschera,0.6817,0.91929,0.00448
214,aschera,0.6838,0.90484,0.00436
214,aschera,0.6881,0.93668,0.00418
214,aschera,0.6903,0.93472,0.00402
214,aschera,0.6924,0.93801,0.00397
214,aschera,0.6946,0.92098,0.00383
214,aschera,0.6968,0.92955,0.00381
214,aschera,0.6989,0.93739,0.00368
214,aschera,0.7011,0.90148,0.00363
214,aschera,0.7033,0.94438,0.00346
214,aschera,0.7055,0.91768,0.00337
214,aschera,0.7077,0.92033,0.00326
214,aschera,0.7099,0.94160,0.00325
214,aschera,0.7121,0.92747,0.00319
214,aschera,0.7144,0.92101,0.00315
214,aschera,0.7166,0.93407,0.00305
214,aschera,0.7211,0.94163,0.00302
214,aschera,0.7234,0.93592,0.00300
214,aschera,0.7279,0.92623,0.00283
214,aschera,0.7302,0.93589,0.00275
214,aschera,0.7326,0.93399,0.00278
214,aschera,0.7349,0.93144,0.00268
214,aschera,0.7372,0.93045,0.00264
214,aschera,0.7396,0.92559,0.00256
214,aschera,0.7420,0.92790,0.00255
214,aschera,0.7444,0.93147,0.00250
214,aschera,0.7468,0.93789,0.00247
214,aschera,0.7492,0.93444,0.00238
214,aschera,0.7516,0.91719,0.00242
214,aschera,0.7541,0.92680,0.00248
214,aschera,0.7566,0.93944,0.00258
214,aschera,0.7591,0.94713,0.00253
214,aschera,0.7641,0.94173,0.00246
214,aschera,0.7666,0.93539,0.00238
214,aschera,0.7692,0.93434,0.00227
214,aschera,0.7717,0.93428,0.00221
214,aschera,0.7743,0.92973,0.00214
214,aschera,0.7769,0.93017,0.00214
214,aschera,0.7796,0.93657,0.00213
214,aschera,0.7822,0.92810,0.00210
214,aschera,0.7875,0.92778,0.00207
214,aschera,0.7903,0.93623,0.00206
214,aschera,0.8069,0.94135,0.00202
214,aschera,0.8125,0.93248,0.00198
214,aschera,0.8154,0.94157,0.00201
214,aschera,0.8183,0.93237,0.00197
214,aschera,0.8242,0.92866,0.00195
214,aschera,0.8271,0.93820,0.00195
214,aschera,0.8301,0.92733,0.00192
214,aschera,0.8331,0.93067,0.00192
214,aschera,0.8361,0.92145,0.00188
214,aschera,0.8391,0.93814,0.00190
214,aschera,0.8422,0.92599,0.00186
214,aschera,0.8452,0.92657,0.00186
214,aschera,0.8483,0.93101,0.00183
214,aschera,0.8515,0.93079,0.00183
214,aschera,0.8546,0.91146,0.00177
214,aschera,0.8577,0.89909,0.00177
214,aschera,0.8609,0.88615,0.00173
214,aschera,0.8641,0.89867,0.00174
214,aschera,0.8673,0.89279,0.00171
214,aschera,0.8705,0.88059,0.00169
214,aschera,0.8738,0.87372,0.00168
214,aschera,0.8770,0.87187,0.00166
214,aschera,0.8803,0.86948,0.00165
214,aschera,0.8836,0.87994,0.00167
214,aschera,0.8870,0.86695,0.00164
214,aschera,0.8903,0.86654,0.00164
214,aschera,0.8937,0.86442,0.00162
214,aschera,0.8970,0.86434,0.00163
214,aschera,0.9004,0.88133,0.00165
214,aschera,0.9038,0.88130,0.00165
214,aschera,0.9073,0.87622,0.00162
214,aschera,0.9107,0.89518,0.00165
214,aschera,0.9142,0.89106,0.00162
214,aschera,0.9177,0.91492,0.00166
214,aschera,0.9212,0.90671,0.00167
214,aschera,0.9247,0.90767,0.00171
214,aschera,0.9282,0.90685,0.00172
214,aschera,0.9318,0.90705,0.00176
214,aschera,0.9354,0.88629,0.00174
214,aschera,0.9390,0.90020,0.00178
214,aschera,0.9426,0.89220,0.00172
214,aschera,0.9462,0.90924,0.00171
214,aschera,0.9498,0.90903,0.00168
214,aschera,0.9535,0.91974,0.00168
214,aschera,0.9572,0.92275,0.00164
214,aschera,0.9608,0.92921,0.00163
214,aschera,0.9646,0.93722,0.00161
214,aschera,0.9683,0.93121,0.00161
214,aschera,0.9720,0.93332,0.00157
214,aschera,0.9758,0.93410,0.00156
214,aschera,0.9795,0.94087,0.00157
214,aschera,0.9833,0.92470,0.00153
214,aschera,0.9871,0.93329,0.00152
214,aschera,0.9909,0.93681,0.00153
214,aschera,0.9947,0.93849,0.00152
214,aschera,0.9986,0.93747,0.00152
214,aschera,1.0024,0.94470,0.00151
214,aschera,1.0063,0.95124,0.00152
214,aschera,1.0102,0.94092,0.00150
214,aschera,1.0141,0.94427,0.00151
214,aschera,1.0180,0.93267,0.00149
214,aschera,1.0219,0.95001,0.00151
214,aschera,1.0258,0.94114,0.00150
214,aschera,1.0297,0.95147,0.00151
214,aschera,1.0337,0.95150,0.00150
214,aschera,1.0377,0.94302,0.00148
214,aschera,1.0416,0.94000,0.00148
214,aschera,1.0456,0.94410,0.00146
214,aschera,1.0496,0.94126,0.00145
214,aschera,1.0537,0.94707,0.00144
214,aschera,1.0577,0.94442,0.00142
214,aschera,1.0617,0.95740,0.00145
214,aschera,1.0658,0.95053,0.00144
214,aschera,1.0698,0.95477,0.00146
214,aschera,1.0739,0.95635,0.00146
214,aschera,1.0780,0.96764,0.00148
214,aschera,1.0820,0.95845,0.00148
214,aschera,1.0861,0.96271,0.00149
214,aschera,1.0902,0.97444,0.00150
214,aschera,1.0944,0.98985,0.00151
214,aschera,1.0985,0.98973,0.00151
214,aschera,1.1026,0.98591,0.00152
214,aschera,1.1068,0.98828,0.00153
214,aschera,1.1109,0.97786,0.00153
214,aschera,1.1151,0.98807,0.00156
214,aschera,1.1192,0.98976,0.00160
214,aschera,1.1234,0.98268,0.00161
214,aschera,1.1276,0.98164,0.00161
214,aschera,1.1318,0.97270,0.00160
214,aschera,1.1360,0.98676,0.00161
214,aschera,1.1402,0.98355,0.00160
214,aschera,1.1444,0.98840,0.00158
214,aschera,1.1486,0.98464,0.00156
214,aschera,1.1528,0.98237,0.00153
214,aschera,1.1570,0.96847,0.00147
214,aschera,1.1613,0.97880,0.00147
214,aschera,1.1655,0.97636,0.00144
214,aschera,1.1698,0.97710,0.00143
214,aschera,1.1740,0.97497,0.00141
214,aschera,1.1783,0.97845,0.00140
214,aschera,1.1825,0.97936,0.00140
214,aschera,1.1868,0.98495,0.00142
214,aschera,1.1910,0.97608,0.00142
214,aschera,1.1953,0.97620,0.00143
214,aschera,1.1996,0.97839,0.00144
214,aschera,1.2039,0.98912,0.00146
214,aschera,1.2081,0.97812,0.00144
214,aschera,1.2124,0.98602,0.00145
214,aschera,1.2167,0.98486,0.00144
