WAVELENGTH,REFLECTANCE,UNCERTAINTY,family
1.2416,0.94577,0.00254,stroobantia
1.2459,0.95139,0.00255,stroobantia
1.2502,0.95541,0.00255,stroobantia
1.2546,0.95719,0.00259,stroobantia
1.2589,0.95283,0.00266,stroobantia
1.2632,0.94594,0.00280,stroobantia
1.2675,0.94848,0.00292,stroobantia
1.2718,0.94702,0.00301,stroobantia
1.2761,0.96249,0.00301,stroobantia
1.2804,0.95491,0.00291,stroobantia
1.2848,0.95985,0.00284,stroobantia
1.2891,0.95582,0.00275,stroobantia
1.2934,0.95868,0.00273,stroobantia
1.2977,0.95700,0.00276,stroobantia
1.3020,0.96070,0.00275,stroobantia
1.3063,0.95154,0.00276,stroobantia
1.3107,0.96342,0.00277,stroobantia
1.3150,0.96511,0.00275,stroobantia
1.3193,0.96525,0.00271,stroobantia
1.3236,0.96980,0.00272,stroobantia
1.3279,0.96722,0.00272,stroobantia
1.3322,0.97549,0.00270,stroobantia
1.3365,0.96739,0.00273,stroobantia
1.3409,0.98045,0.00277,stroobantia
1.3581,0.98265,0.00616,stroobantia
1.3624,0.95604,0.00941,stroobantia
1.3667,0.95390,0.01079,stroobantia
1.3710,0.96602,0.00835,stroobantia
1.3753,0.96456,0.00738,stroobantia
1.3796,0.97445,0.00684,stroobantia
1.3839,0.97897,0.00853,stroobantia
1.3881,0.95676,0.00624,stroobantia
1.3924,0.97641,0.00640,stroobantia
1.3967,0.97029,0.00603,stroobantia
1.4010,0.95684,0.00605,stroobantia
1.4053,0.97127,0.00575,stroobantia
1.4095,0.98362,0.00537,stroobantia
1.4266,0.98245,0.00359,stroobantia
1.4351,0.98637,0.00383,stroobantia
1.4393,0.98553,0.00340,stroobantia
1.4435,0.97925,0.00335,stroobantia
1.4520,0.97512,0.00344,stroobantia
1.4605,0.98743,0.00336,stroobantia
1.4647,0.97936,0.00342,stroobantia
1.4731,0.98688,0.00343,stroobantia
1.4773,0.99084,0.00349,stroobantia
1.4815,1.00032,0.00354,stroobantia
1.4898,1.01433,0.00334,stroobantia
1.4940,1.00008,0.00315,stroobantia
1.4982,1.00000,0.00320,stroobantia
1.5066,0.99031,0.00347,stroobantia
1.5107,0.99268,0.00342,stroobantia
1.5149,1.00022,0.00314,stroobantia
1.5190,0.99074,0.00313,stroobantia
1.5232,0.99534,0.00325,stroobantia
1.5273,0.98684,0.00341,stroobantia
1.5314,1.01144,0.00343,stroobantia
1.5355,1.00413,0.00337,stroobantia
1.5397,0.99996,0.00336,stroobantia
1.5438,1.00598,0.00324,stroobantia
1.5479,1.01100,0.00327,stroobantia
1.5520,1.02235,0.00326,stroobantia
1.5561,1.01647,0.00332,stroobantia
1.5602,1.00018,0.00339,stroobantia
1.5643,1.01775,0.00338,stroobantia
1.5683,1.00562,0.00331,stroobantia
1.5724,1.00383,0.00319,stroobantia
1.5765,1.00350,0.00334,stroobantia
1.5846,1.01031,0.00379,stroobantia
1.5886,1.01145,0.00371,stroobantia
1.5927,1.00638,0.00332,stroobantia
1.5967,1.02347,0.00332,stroobantia
1.6007,1.02380,0.00352,stroobantia
1.6048,1.01211,0.00366,stroobantia
1.6088,1.02954,0.00416,stroobantia
1.6128,1.02143,0.00369,stroobantia
1.6168,1.01731,0.00371,stroobantia
1.6208,1.03053,0.00364,stroobantia
1.6248,1.02440,0.00353,stroobantia
1.6288,1.02075,0.00351,stroobantia
1.6327,1.01203,0.00346,stroobantia
1.6367,1.02027,0.00349,stroobantia
1.6407,1.02280,0.00362,stroobantia
1.6446,1.02369,0.00366,stroobantia
1.6486,1.02928,0.00368,stroobantia
1.6525,1.02676,0.00366,stroobantia
1.6564,1.03198,0.00334,stroobantia
1.6604,1.03970,0.00323,stroobantia
1.6643,1.02238,0.00367,stroobantia
1.6682,1.04167,0.00434,stroobantia
1.6721,1.01483,0.00402,stroobantia
1.6760,1.02533,0.00382,stroobantia
1.6799,1.04179,0.00338,stroobantia
1.6838,1.02644,0.00341,stroobantia
1.6877,1.03113,0.00373,stroobantia
1.6916,1.02866,0.00386,stroobantia
1.6955,1.04620,0.00482,stroobantia
1.6993,1.03696,0.00393,stroobantia
1.7032,1.02825,0.00387,stroobantia
1.7070,1.03297,0.00397,stroobantia
1.7109,1.02300,0.00380,stroobantia
1.7147,1.04156,0.00378,stroobantia
1.7186,1.03693,0.00377,stroobantia
1.7224,1.05151,0.00370,stroobantia
1.7262,1.05177,0.00378,stroobantia
1.7300,1.03250,0.00379,stroobantia
1.7338,1.03592,0.00390,stroobantia
1.7376,1.04708,0.00404,stroobantia
1.7414,1.03260,0.00410,stroobantia
1.7452,1.05138,0.00397,stroobantia
1.7490,1.05084,0.00382,stroobantia
1.7528,1.04513,0.00355,stroobantia
1.7565,1.04974,0.00348,stroobantia
1.7603,1.04875,0.00406,stroobantia
1.7640,1.03448,0.00453,stroobantia
1.7678,1.04462,0.00465,stroobantia
1.7715,1.04605,0.00443,stroobantia
1.7753,1.05029,0.00370,stroobantia
1.7790,1.03574,0.00364,stroobantia
1.7827,1.04423,0.00416,stroobantia
1.7864,1.05188,0.00450,stroobantia
1.7902,1.04870,0.00452,stroobantia
1.7939,1.05756,0.00500,stroobantia
1.7976,1.02785,0.00524,stroobantia
1.8013,1.03015,0.00594,stroobantia
1.8049,1.02910,0.00643,stroobantia
1.8086,1.06664,0.00646,stroobantia
1.8123,1.05554,0.00673,stroobantia
1.8160,1.03913,0.00733,stroobantia
1.8196,1.04058,0.00710,stroobantia
1.8233,1.03668,0.00766,stroobantia
1.8270,1.04209,0.00907,stroobantia
1.8306,1.04685,0.01280,stroobantia
1.8342,1.04376,0.01801,stroobantia
1.8379,1.04426,0.02336,stroobantia
1.8415,1.04817,0.02428,stroobantia
1.8451,1.04391,0.02194,stroobantia
1.8487,1.04630,0.02079,stroobantia
1.8523,1.06205,0.02140,stroobantia
1.8560,1.05025,0.02056,stroobantia
1.8596,1.06553,0.01751,stroobantia
1.8632,1.07228,0.01559,stroobantia
1.8667,1.07563,0.01865,stroobantia
1.8703,1.07282,0.02860,stroobantia
1.8739,1.06465,0.03742,stroobantia
1.8775,1.05761,0.02171,stroobantia
1.8810,1.05913,0.01337,stroobantia
1.8846,1.05815,0.01053,stroobantia
1.8882,1.05470,0.01032,stroobantia
1.8917,1.06077,0.01025,stroobantia
1.8953,1.05645,0.01209,stroobantia
1.8988,1.06158,0.01484,stroobantia
1.9023,1.06300,0.01869,stroobantia
1.9059,1.06079,0.02008,stroobantia
1.9094,1.07292,0.02274,stroobantia
1.9129,1.07401,0.01418,stroobantia
1.9164,1.07340,0.01222,stroobantia
1.9199,1.06347,0.01147,stroobantia
1.9234,1.09200,0.01103,stroobantia
1.9269,1.09790,0.01064,stroobantia
1.9304,1.09727,0.00981,stroobantia
1.9339,1.08368,0.00824,stroobantia
1.9374,1.07573,0.00738,stroobantia
1.9409,1.07364,0.00652,stroobantia
1.9444,1.08307,0.00598,stroobantia
1.9478,1.07450,0.00614,stroobantia
1.9513,1.08706,0.00664,stroobantia
1.9547,1.08528,0.00686,stroobantia
1.9582,1.08312,0.00697,stroobantia
1.9616,1.09793,0.00730,stroobantia
1.9651,1.08447,0.00631,stroobantia
1.9685,1.07187,0.00598,stroobantia
1.9720,1.08117,0.00593,stroobantia
1.9754,1.08219,0.00560,stroobantia
1.9788,1.07707,0.00527,stroobantia
1.9822,1.07698,0.00582,stroobantia
1.9857,1.08258,0.00444,stroobantia
1.9891,1.08175,0.00532,stroobantia
1.9925,1.08655,0.00441,stroobantia
1.9959,1.09535,0.00562,stroobantia
2.0027,1.07012,0.00887,stroobantia
2.0094,1.08335,0.00669,stroobantia
2.0128,1.08128,0.00603,stroobantia
2.0162,1.06433,0.00584,stroobantia
2.0196,1.09127,0.00555,stroobantia
2.0229,1.10997,0.00592,stroobantia
2.0263,1.09847,0.00576,stroobantia
2.0296,1.09852,0.00572,stroobantia
2.0330,1.09222,0.00538,stroobantia
2.0363,1.09885,0.00551,stroobantia
2.0397,1.08374,0.00563,stroobantia
2.0430,1.11377,0.00557,stroobantia
2.0463,1.08376,0.00550,stroobantia
2.0497,1.09749,0.00523,stroobantia
2.0530,1.08052,0.00618,stroobantia
2.0563,1.10359,0.00628,stroobantia
2.0596,1.08471,0.00599,stroobantia
2.0629,1.10981,0.00510,stroobantia
2.0662,1.07803,0.00474,stroobantia
2.0695,1.10896,0.00537,stroobantia
2.0728,1.09175,0.00533,stroobantia
2.0761,1.10789,0.00509,stroobantia
2.0794,1.10651,0.00468,stroobantia
2.0827,1.10208,0.00457,stroobantia
2.0860,1.10777,0.00484,stroobantia
2.0892,1.10566,0.00492,stroobantia
2.0925,1.10194,0.00472,stroobantia
2.0958,1.10090,0.00445,stroobantia
2.0990,1.12225,0.00437,stroobantia
2.1023,1.10330,0.00459,stroobantia
2.1056,1.10406,0.00498,stroobantia
2.1088,1.11156,0.00522,stroobantia
2.1120,1.08415,0.00523,stroobantia
2.1153,1.10092,0.00530,stroobantia
2.1185,1.09269,0.00514,stroobantia
2.1217,1.10336,0.00533,stroobantia
2.1250,1.10934,0.00517,stroobantia
2.1282,1.09538,0.00508,stroobantia
2.1314,1.11759,0.00487,stroobantia
2.1346,1.12128,0.00467,stroobantia
2.1378,1.10509,0.00455,stroobantia
2.1410,1.11846,0.00437,stroobantia
2.1442,1.10983,0.00452,stroobantia
2.1474,1.11621,0.00548,stroobantia
2.1506,1.12630,0.00621,stroobantia
2.1538,1.11373,0.00642,stroobantia
2.1569,1.10137,0.00598,stroobantia
2.1601,1.14212,0.00518,stroobantia
2.1633,1.12458,0.00490,stroobantia
2.1664,1.12536,0.00492,stroobantia
2.1696,1.13563,0.00511,stroobantia
2.1728,1.13740,0.00506,stroobantia
2.1759,1.12164,0.00544,stroobantia
2.1790,1.14144,0.00575,stroobantia
2.1822,1.13692,0.00587,stroobantia
2.1853,1.12028,0.00587,stroobantia
2.1885,1.11555,0.00539,stroobantia
2.1916,1.12717,0.00579,stroobantia
2.1947,1.14727,0.00609,stroobantia
2.1978,1.14034,0.00615,stroobantia
2.2040,1.10418,0.00559,stroobantia
2.2071,1.13459,0.00566,stroobantia
2.2102,1.15085,0.00613,stroobantia
2.2133,1.10939,0.00656,stroobantia
2.2164,1.14982,0.00586,stroobantia
2.2195,1.15375,0.00534,stroobantia
2.2225,1.11206,0.00562,stroobantia
2.2256,1.12821,0.00544,stroobantia
2.2287,1.14956,0.00591,stroobantia
2.2317,1.12414,0.00602,stroobantia
2.2348,1.14125,0.00590,stroobantia
2.2378,1.15599,0.00559,stroobantia
2.2409,1.13590,0.00520,stroobantia
2.2470,1.12390,0.00540,stroobantia
2.2500,1.12112,0.00625,stroobantia
2.2530,1.13644,0.00567,stroobantia
2.2560,1.14216,0.00563,stroobantia
2.2590,1.13836,0.00542,stroobantia
2.2620,1.13988,0.00546,stroobantia
2.2651,1.13207,0.00554,stroobantia
2.2681,1.13508,0.00573,stroobantia
2.2710,1.16024,0.00582,stroobantia
2.2740,1.13086,0.00586,stroobantia
2.2770,1.14322,0.00572,stroobantia
2.2800,1.14373,0.00569,stroobantia
2.2830,1.15496,0.00553,stroobantia
2.2859,1.14614,0.00561,stroobantia
2.2889,1.15045,0.00565,stroobantia
2.2948,1.15985,0.00602,stroobantia
2.3007,1.15907,0.00606,stroobantia
2.3036,1.16062,0.00602,stroobantia
2.3066,1.16954,0.00627,stroobantia
2.3095,1.17180,0.00594,stroobantia
2.3124,1.16306,0.00595,stroobantia
2.3153,1.16416,0.00612,stroobantia
2.3182,1.17899,0.00635,stroobantia
2.3211,1.14801,0.00653,stroobantia
2.3240,1.14329,0.00651,stroobantia
2.3269,1.14290,0.00640,stroobantia
2.3298,1.17261,0.00630,stroobantia
2.3327,1.16170,0.00634,stroobantia
2.3356,1.15839,0.00645,stroobantia
2.3385,1.14953,0.00672,stroobantia
2.3413,1.14596,0.00692,stroobantia
2.3442,1.16430,0.00718,stroobantia
2.3471,1.16565,0.00819,stroobantia
2.3499,1.15621,0.00786,stroobantia
2.3528,1.16546,0.00797,stroobantia
2.3556,1.15167,0.00797,stroobantia
2.3585,1.17859,0.00759,stroobantia
2.3641,1.15482,0.00748,stroobantia
2.3670,1.19033,0.00811,stroobantia
2.3698,1.16769,0.00888,stroobantia
2.3754,1.16207,0.00952,stroobantia
2.3782,1.19304,0.01024,stroobantia
2.3810,1.15004,0.01068,stroobantia
2.3838,1.19010,0.01017,stroobantia
2.3866,1.17611,0.01018,stroobantia
2.3894,1.15212,0.01004,stroobantia
2.3950,1.14920,0.00959,stroobantia
2.3978,1.19524,0.00942,stroobantia
2.4006,1.17561,0.00969,stroobantia
2.4034,1.18491,0.01040,stroobantia
2.4061,1.14112,0.01120,stroobantia
2.4089,1.15650,0.01179,stroobantia
2.4117,1.14548,0.01256,stroobantia
2.4144,1.16657,0.01419,stroobantia
2.4200,1.17910,0.01475,stroobantia
2.4227,1.17611,0.01320,stroobantia
2.4282,1.19289,0.01119,stroobantia
2.4310,1.19576,0.01320,stroobantia
2.4337,1.19238,0.01592,stroobantia
2.4392,1.18340,0.01488,stroobantia
2.4420,1.21499,0.01389,stroobantia
2.4475,1.19755,0.02384,stroobantia
2.4502,1.20467,0.02314,stroobantia
2.4530,1.15510,0.02096,stroobantia
2.4557,1.19124,0.01769,stroobantia
2.4584,1.16097,0.02179,stroobantia
2.4612,1.17834,0.01712,stroobantia
2.4639,1.19744,0.01724,stroobantia
2.4667,1.16528,0.01839,stroobantia
2.4694,1.18188,0.02162,stroobantia
2.4722,1.18281,0.02403,stroobantia
2.4749,1.17983,0.02512,stroobantia
2.4804,1.19575,0.02997,stroobantia
2.4832,1.19018,0.03785,stroobantia
2.4859,1.19663,0.04367,stroobantia
2.4942,1.19441,0.04734,stroobantia
2.4998,1.19856,0.03660,stroobantia
2.5026,1.15212,0.03982,stroobantia
0.6560,0.71831,0.00627,amalthea
0.6582,0.73067,0.00620,amalthea
0.6604,0.72840,0.00605,amalthea
0.6625,0.73408,0.00594,amalthea
0.6647,0.72397,0.00575,amalthea
0.6669,0.73173,0.00575,amalthea
0.6690,0.72334,0.00562,amalthea
0.6712,0.72725,0.00552,amalthea
0.6734,0.72616,0.00539,amalthea
0.6755,0.73723,0.00539,amalthea
0.6776,0.72672,0.00522,amalthea
0.6798,0.72861,0.00512,amalthea
0.6819,0.73410,0.00511,amalthea
0.6841,0.73699,0.00516,amalthea
0.6862,0.73131,0.00506,amalthea
0.6884,0.72633,0.00507,amalthea
0.6905,0.73646,0.00482,amalthea
0.6927,0.73706,0.00467,amalthea
0.6949,0.73846,0.00457,amalthea
0.6970,0.74591,0.00445,amalthea
0.6992,0.74792,0.00444,amalthea
0.7014,0.74583,0.00432,amalthea
0.7036,0.74540,0.00424,amalthea
0.7058,0.74766,0.00419,amalthea
0.7080,0.74880,0.00404,amalthea
0.7102,0.75252,0.00402,amalthea
0.7124,0.75394,0.00391,amalthea
0.7146,0.75585,0.00386,amalthea
0.7169,0.74942,0.00380,amalthea
0.7191,0.75307,0.00377,amalthea
0.7214,0.74785,0.00364,amalthea
0.7236,0.75568,0.00369,amalthea
0.7259,0.75314,0.00356,amalthea
0.7282,0.75698,0.00358,amalthea
0.7305,0.75441,0.00347,amalthea
0.7329,0.75568,0.00342,amalthea
0.7352,0.75936,0.00338,amalthea
0.7375,0.75645,0.00336,amalthea
0.7399,0.76033,0.00330,amalthea
0.7423,0.75755,0.00329,amalthea
0.7447,0.76430,0.00324,amalthea
0.7471,0.75791,0.00320,amalthea
0.7495,0.75867,0.00315,amalthea
0.7519,0.75854,0.00314,amalthea
0.7544,0.76020,0.00311,amalthea
0.7569,0.76078,0.00331,amalthea
0.7593,0.75659,0.00341,amalthea
0.7619,0.75322,0.00342,amalthea
0.7644,0.74983,0.00322,amalthea
0.7669,0.76059,0.00307,amalthea
0.7695,0.75478,0.00293,amalthea
0.7721,0.75346,0.00287,amalthea
0.7746,0.75357,0.00282,amalthea
0.7772,0.75103,0.00283,amalthea
0.7799,0.75096,0.00277,amalthea
0.7825,0.74664,0.00277,amalthea
0.7852,0.74422,0.00275,amalthea
0.7879,0.74272,0.00272,amalthea
0.7906,0.74271,0.00270,amalthea
0.7933,0.74038,0.00268,amalthea
0.7961,0.73977,0.00265,amalthea
0.7988,0.73737,0.00265,amalthea
0.8016,0.73820,0.00262,amalthea
0.8044,0.73374,0.00262,amalthea
0.8072,0.73301,0.00259,amalthea
0.8100,0.72704,0.00257,amalthea
0.8129,0.72770,0.00256,amalthea
0.8158,0.72675,0.00255,amalthea
0.8187,0.72276,0.00253,amalthea
0.8216,0.72869,0.00254,amalthea
0.8245,0.72086,0.00249,amalthea
0.8275,0.72096,0.00250,amalthea
0.8305,0.71474,0.00246,amalthea
0.8335,0.71718,0.00247,amalthea
0.8365,0.71483,0.00244,amalthea
0.8395,0.71513,0.00242,amalthea
0.8426,0.71362,0.00241,amalthea
0.8456,0.71333,0.00242,amalthea
0.8487,0.70952,0.00240,amalthea
0.8518,0.70975,0.00241,amalthea
0.8550,0.70431,0.00237,amalthea
0.8581,0.70281,0.00237,amalthea
0.8613,0.70375,0.00234,amalthea
0.8645,0.70433,0.00234,amalthea
0.8677,0.70270,0.00232,amalthea
0.8709,0.69901,0.00231,amalthea
0.8742,0.69860,0.00227,amalthea
0.8774,0.69845,0.00227,amalthea
0.8807,0.69576,0.00226,amalthea
0.8840,0.69422,0.00226,amalthea
0.8873,0.69372,0.00223,amalthea
0.8907,0.69366,0.00222,amalthea
0.8941,0.69376,0.00221,amalthea
0.8974,0.68885,0.00219,amalthea
0.9008,0.68867,0.00218,amalthea
0.9043,0.69010,0.00220,amalthea
0.9077,0.68846,0.00216,amalthea
0.9111,0.68718,0.00215,amalthea
0.9146,0.68351,0.00213,amalthea
0.9181,0.68138,0.00214,amalthea
0.9216,0.68316,0.00212,amalthea
0.9251,0.67874,0.00212,amalthea
0.9287,0.67921,0.00211,amalthea
0.9322,0.67884,0.00213,amalthea
0.9358,0.67356,0.00211,amalthea
0.9394,0.67063,0.00211,amalthea
0.9430,0.66958,0.00208,amalthea
0.9466,0.67197,0.00207,amalthea
0.9503,0.66663,0.00205,amalthea
0.9539,0.66561,0.00204,amalthea
0.9576,0.66438,0.00201,amalthea
0.9613,0.66183,0.00199,amalthea
0.9650,0.66107,0.00198,amalthea
0.9687,0.65995,0.00197,amalthea
0.9725,0.65695,0.00196,amalthea
0.9762,0.65622,0.00195,amalthea
0.9800,0.65165,0.00193,amalthea
0.9838,0.65255,0.00193,amalthea
0.9876,0.65195,0.00190,amalthea
0.9914,0.64875,0.00190,amalthea
0.9952,0.64835,0.00189,amalthea
0.9990,0.64417,0.00189,amalthea
1.0029,0.64379,0.00188,amalthea
1.0068,0.64354,0.00187,amalthea
1.0106,0.64234,0.00186,amalthea
1.0145,0.64327,0.00186,amalthea
1.0184,0.64369,0.00184,amalthea
1.0224,0.64500,0.00185,amalthea
1.0263,0.64249,0.00183,amalthea
1.0302,0.64467,0.00184,amalthea
1.0342,0.64291,0.00183,amalthea
1.0382,0.64597,0.00184,amalthea
1.0421,0.64379,0.00182,amalthea
1.0461,0.64420,0.00182,amalthea
1.0501,0.64671,0.00181,amalthea
1.0541,0.64829,0.00183,amalthea
1.0582,0.65173,0.00182,amalthea
1.0622,0.65343,0.00182,amalthea
1.0663,0.65361,0.00182,amalthea
1.0703,0.65950,0.00182,amalthea
1.0744,0.66432,0.00183,amalthea
1.0785,0.66764,0.00185,amalthea
1.0825,0.67224,0.00184,amalthea
1.0866,0.67309,0.00185,amalthea
1.0908,0.67652,0.00185,amalthea
1.0949,0.68223,0.00186,amalthea
1.0990,0.68401,0.00185,amalthea
1.1031,0.69030,0.00185,amalthea
1.1073,0.69429,0.00186,amalthea
1.1114,0.69830,0.00187,amalthea
1.1156,0.70423,0.00189,amalthea
1.1197,0.70792,0.00191,amalthea
1.1239,0.71067,0.00192,amalthea
1.1281,0.71814,0.00193,amalthea
1.1323,0.72032,0.00193,amalthea
1.1365,0.72559,0.00194,amalthea
1.1407,0.72692,0.00193,amalthea
1.1449,0.72917,0.00193,amalthea
1.1491,0.73558,0.00193,amalthea
1.1533,0.74140,0.00194,amalthea
1.1576,0.74249,0.00192,amalthea
1.1618,0.74622,0.00193,amalthea
1.1660,0.74658,0.00191,amalthea
1.1703,0.74952,0.00192,amalthea
1.1745,0.75191,0.00191,amalthea
1.1788,0.75588,0.00192,amalthea
1.1830,0.75696,0.00191,amalthea
1.1873,0.76028,0.00192,amalthea
1.1916,0.76418,0.00193,amalthea
1.1958,0.76637,0.00195,amalthea
1.2001,0.76686,0.00194,amalthea
1.2044,0.76905,0.00195,amalthea
1.2087,0.77067,0.00194,amalthea
1.2129,0.77334,0.00195,amalthea
1.2172,0.77578,0.00195,amalthea
